"Date","Route","Time","Day","Incident","Direction","Vehicle","delay"
"2024/1/3","954",16:52:00,"Wednesday","Emergency Services","E",8716,1
"2024/1/3","19",16:55:00,"Wednesday","Diversion","S",8522,1
"2024/1/3","903",16:57:00,"Wednesday","Operations - Operator","W",9094,1
"2024/1/3","23",16:57:00,"Wednesday","Mechanical","N",8510,1
"2024/1/3","72",16:58:00,"Wednesday","Diversion","S",0,1
"2024/1/3","85",17:06:00,"Wednesday","Operations - Operator","S",3451,1
"2024/1/3","52",17:07:00,"Wednesday","Mechanical","W",3540,1
"2024/1/3","985",17:10:00,"Wednesday","Operations - Operator","E",1534,1
"2024/1/3","944",17:10:00,"Wednesday","Utilized Off Route","S",8034,1
"2024/1/3","944",17:10:00,"Wednesday","Utilized Off Route","S",8034,1
"2024/1/3","121",17:11:00,"Wednesday","Diversion","W",8470,1
"2024/1/3","944",17:14:00,"Wednesday","Utilized Off Route","S",8039,1
"2024/1/3","35",17:17:00,"Wednesday","Mechanical","E",1402,1
"2024/1/3","97",17:17:00,"Wednesday","Mechanical","N",8199,1
"2024/1/3","32",17:30:00,"Wednesday","Operations - Operator","W",7238,1
"2024/1/3","165",17:30:00,"Wednesday","Operations - Operator","N",8937,1
"2024/1/3","76",17:35:00,"Wednesday","Utilized Off Route","S",8051,1
"2024/1/3","88",17:46:00,"Wednesday","Operations - Operator",NA,8742,1
"2024/1/3","63",17:50:00,"Wednesday","Mechanical","N",8347,1
"2024/1/3","168",17:55:00,"Wednesday","Utilized Off Route","S",3743,1
"2024/1/3","84",18:00:00,"Wednesday","Operations - Operator","W",8842,1
"2024/1/3","984",18:04:00,"Wednesday","Operations - Operator","E",3544,1
"2024/1/3","60",18:06:00,"Wednesday","Mechanical","S",8354,1
"2024/1/3","900",18:09:00,"Wednesday","Mechanical","S",87593,1
"2024/1/3","903",18:10:00,"Wednesday","Operations - Operator","N",9080,1
"2024/1/3","84",18:30:00,"Wednesday","Operations - Operator","W",1397,1
"2024/1/3","71",18:31:00,"Wednesday","Cleaning - Unsanitary","S",7251,1
"2024/1/3","52",18:33:00,"Wednesday","Operations - Operator","E",8886,1
"2024/1/3","12",18:33:00,"Wednesday","Operations - Operator","N",8457,1
"2024/1/3","11",18:40:00,"Wednesday","Collision - TTC","N",8723,1
"2024/1/3","939",19:05:00,"Wednesday","Emergency Services",NA,3179,0
"2024/1/3","41",19:40:00,"Wednesday","Cleaning - Unsanitary","N",1010,1
"2024/1/3","35",19:48:00,"Wednesday","Security","S",1067,1
"2024/1/3","24",19:53:00,"Wednesday","Operations - Operator","S",8539,1
"2024/1/3","35",20:31:00,"Wednesday","Utilized Off Route","S",7235,1
"2024/1/3","32",20:32:00,"Wednesday","Utilized Off Route","E",7247,1
"2024/1/3","903",20:33:00,"Wednesday","Mechanical","N",9082,1
"2024/1/3","939",20:33:00,"Wednesday","Utilized Off Route","W",3221,1
"2024/1/3","36",20:34:00,"Wednesday","Mechanical","W",9130,1
"2024/1/3","60",20:34:00,"Wednesday","Utilized Off Route","E",8205,1
"2024/1/3","984",20:34:00,"Wednesday","Utilized Off Route","E",3546,1
"2024/1/3","165",20:35:00,"Wednesday","Utilized Off Route","E",8912,1
"2024/1/3","984",20:35:00,"Wednesday","Utilized Off Route","E",8882,1
"2024/1/3","35",20:36:00,"Wednesday","Utilized Off Route","N",7293,1
"2024/1/3","53",20:36:00,"Wednesday","Utilized Off Route","N",8919,1
"2024/1/3","929",20:36:00,"Wednesday","Operations - Operator","N",9045,1
"2024/1/3","69",20:37:00,"Wednesday","Operations - Operator","N",8450,1
"2024/1/3","929",20:39:00,"Wednesday","Utilized Off Route","S",9025,1
"2024/1/3","32",20:44:00,"Wednesday","Operations - Operator","W",7267,1
"2024/1/3","7",20:46:00,"Wednesday","Cleaning - Unsanitary","N",9008,1
"2024/1/3","85",20:49:00,"Wednesday","Investigation","W",1301,1
"2024/1/3","960",20:49:00,"Wednesday","Utilized Off Route","E",8324,1
"2024/1/3","42",20:50:00,"Wednesday","Utilized Off Route","N",3247,1
"2024/1/3","929",20:50:00,"Wednesday","Utilized Off Route","N",9052,1
"2024/1/3","165",20:55:00,"Wednesday","Utilized Off Route","E",8929,1
"2024/1/3","90",21:03:00,"Wednesday","Utilized Off Route","S",3501,1
"2024/1/3","53",21:17:00,"Wednesday","Vision","W",3208,1
"2024/1/3","129",21:20:00,"Wednesday","Operations - Operator","S",3102,1
"2024/1/3","939",21:22:00,"Wednesday","Vision","E",3219,1
"2024/1/3","29",21:26:00,"Wednesday","Operations - Operator","S",9038,1
"2024/1/3","43",21:27:00,"Wednesday","Operations - Operator","S",3128,1
"2024/1/3","43",21:30:00,"Wednesday","Mechanical","N",3257,1
"2024/1/3","54",21:38:00,"Wednesday","Emergency Services",NA,8640,1
"2024/1/3","57",21:38:00,"Wednesday","Operations - Operator",NA,3176,1
"2024/1/3","32",21:44:00,"Wednesday","Mechanical","W",1018,1
"2024/1/3","82",22:03:00,"Wednesday","Mechanical",NA,8602,1
"2024/1/3","165",22:14:00,"Wednesday","Operations - Operator","E",8877,1
"2024/1/3","985",22:29:00,"Wednesday","General Delay",NA,1328,1
"2024/1/3","75",22:49:00,"Wednesday","Security",NA,8415,0
"2024/1/3","29",23:03:00,"Wednesday","Security",NA,9051,1
"2024/1/3","110",23:22:00,"Wednesday","Mechanical",NA,8162,1
"2024/1/3","40",23:33:00,"Wednesday","Security",NA,8100,1
"2024/1/3","60",00:03:00,"Wednesday","Mechanical","W",7099,1
"2024/1/3","38",00:21:00,"Wednesday","Diversion",NA,3457,1
"2024/1/3","113",00:25:00,"Wednesday","Emergency Services",NA,8785,0
"2024/1/3","45",00:32:00,"Wednesday","Security",NA,1409,1
"2024/1/3","43",01:25:00,"Wednesday","Emergency Services","N",3266,1
"2024/1/4","84",02:15:00,"Thursday","Security","E",3632,1
"2024/1/4","116",02:25:00,"Thursday","Cleaning - Unsanitary","E",1280,1
"2024/1/4","110",02:53:00,"Thursday","General Delay","N",8150,1
"2024/1/4","320",03:30:00,"Thursday","Cleaning - Unsanitary","S",8324,1
"2024/1/4","336",03:50:00,"Thursday","Operations - Operator","E",9139,1
"2024/1/4","300",04:00:00,"Thursday","Security",NA,8590,0
"2024/1/4","352",04:03:00,"Thursday","Emergency Services","W",8391,1
"2024/1/4","34",04:16:00,"Thursday","Emergency Services","E",8754,1
"2024/1/4","337",04:18:00,"Thursday","Emergency Services","S",3364,1
"2024/1/4","88",04:30:00,"Thursday","Operations - Operator",NA,8648,1
"2024/1/4","300",04:32:00,"Thursday","Operations - Operator","W",8163,1
"2024/1/4","95",04:36:00,"Thursday","Operations - Operator","S",1262,1
"2024/1/4","34",04:38:00,"Thursday","Operations - Operator",NA,8791,1
"2024/1/4","396",04:47:00,"Thursday","Mechanical","E",8871,1
"2024/1/4","34",05:03:00,"Thursday","Operations - Operator",NA,8689,1
"2024/1/4","7",05:05:00,"Thursday","Mechanical","S",9015,1
"2024/1/4","301",05:09:00,"Thursday","Security","W",8785,1
"2024/1/4","79",05:31:00,"Thursday","Operations - Operator","S",7307,1
"2024/1/4","54",05:42:00,"Thursday","Operations - Operator","E",3759,1
"2024/1/4","110",05:58:00,"Thursday","Mechanical","S",8130,1
"2024/1/4","320",05:58:00,"Thursday","General Delay","N",8632,1
"2024/1/4","32",06:01:00,"Thursday","Operations - Operator","E",7223,1
"2024/1/4","36",06:02:00,"Thursday","Mechanical","W",3709,1
"2024/1/4","95",06:04:00,"Thursday","Operations - Operator","S",3485,1
"2024/1/4","73",06:06:00,"Thursday","Mechanical","S",8150,1
"2024/1/4","95",06:08:00,"Thursday","Cleaning - Unsanitary","W",1277,1
"2024/1/4","165",06:11:00,"Thursday","Operations - Operator",NA,0,1
"2024/1/4","43",06:27:00,"Thursday","Mechanical","N",3143,1
"2024/1/4","43",06:39:00,"Thursday","Mechanical","W",3143,1
"2024/1/4","129",06:45:00,"Thursday","Vision","S",3250,1
"2024/1/4","935",06:50:00,"Thursday","Mechanical","S",1106,1
"2024/1/4","96",06:54:00,"Thursday","Mechanical","S",3708,1
"2024/1/4","12",06:56:00,"Thursday","Security","W",3715,1
"2024/1/4","123",06:57:00,"Thursday","Mechanical","S",7930,1
"2024/1/4","168",07:32:00,"Thursday","Operations - Operator","W",1420,1
"2024/1/4","134",07:47:00,"Thursday","Security",NA,1223,1
"2024/1/4","107",08:00:00,"Thursday","Mechanical","N",8320,1
"2024/1/4","129",08:02:00,"Thursday","Mechanical",NA,3102,1
"2024/1/4","36",08:03:00,"Thursday","Mechanical","W",3592,1
"2024/1/4","29",08:05:00,"Thursday","Operations - Operator","W",9142,1
"2024/1/4","7",08:27:00,"Thursday","Operations - Operator","N",9015,1
"2024/1/4","54",08:29:00,"Thursday","Operations - Operator","S",8778,1
"2024/1/4","41",08:55:00,"Thursday","Operations - Operator","S",7306,1
"2024/1/4","36",09:02:00,"Thursday","Mechanical","W",9101,1
"2024/1/4","104",09:05:00,"Thursday","Operations - Operator",NA,8354,1
"2024/1/4","52",09:35:00,"Thursday","Operations - Operator","W",3539,1
"2024/1/4","41",09:38:00,"Thursday","Mechanical","S",7251,1
"2024/1/4","98",09:44:00,"Thursday","Operations - Operator","W",8305,1
"2024/1/4","44",10:07:00,"Thursday","Mechanical","S",8147,1
"2024/1/4","160",10:35:00,"Thursday","Mechanical","N",8387,1
"2024/1/4","38",10:37:00,"Thursday","Mechanical","S",1323,1
"2024/1/4","41",10:40:00,"Thursday","Mechanical","S",1133,1
"2024/1/4","53",10:47:00,"Thursday","Mechanical","E",3256,1
"2024/1/4","100",10:48:00,"Thursday","Mechanical","W",8423,1
"2024/1/4","17",10:52:00,"Thursday","Mechanical","S",3144,1
"2024/1/4","75",11:04:00,"Thursday","Mechanical","S",8606,1
"2024/1/4","69",11:14:00,"Thursday","Operations - Operator","N",8538,1
"2024/1/4","90",11:15:00,"Thursday","Mechanical","W",8175,1
"2024/1/4","70",11:16:00,"Thursday","Utilized Off Route","S",8426,1
"2024/1/4","54",11:17:00,"Thursday","Utilized Off Route","W",8751,1
"2024/1/4","131",11:18:00,"Thursday","Utilized Off Route","W",1351,1
"2024/1/4","102",11:19:00,"Thursday","Mechanical","E",3410,1
"2024/1/4","25",11:21:00,"Thursday","Utilized Off Route","E",8775,1
"2024/1/4","925",11:25:00,"Thursday","Utilized Off Route","S",8798,1
"2024/1/4","903",11:27:00,"Thursday","Utilized Off Route","W",9098,1
"2024/1/4","25",11:46:00,"Thursday","Security","N",8797,0
"2024/1/4","22",11:51:00,"Thursday","Operations - Operator","S",8575,1
"2024/1/4","40",11:52:00,"Thursday","Cleaning - Unsanitary","E",8155,1
"2024/1/4","96",12:00:00,"Thursday","Operations - Operator",NA,3604,1
"2024/1/4","43",12:05:00,"Thursday","Utilized Off Route","W",3234,1
"2024/1/4","32",12:11:00,"Thursday","Mechanical","W",1134,1
"2024/1/4","17",12:12:00,"Thursday","Utilized Off Route","W",3192,1
"2024/1/4","9",12:22:00,"Thursday","Mechanical","E",8479,1
"2024/1/4","935",12:27:00,"Thursday","Investigation","S",1057,1
"2024/1/4","939",12:30:00,"Thursday","Mechanical",NA,3253,1
"2024/1/4","995",12:39:00,"Thursday","Mechanical","E",1356,1
"2024/1/4","71",12:45:00,"Thursday","Mechanical","W",7269,1
"2024/1/4","501",13:29:00,"Thursday","Mechanical",NA,8173,1
"2024/1/4","97",13:32:00,"Thursday","Collision - TTC","N",3516,1
"2024/1/4","162",13:37:00,"Thursday","Operations - Operator","W",8788,1
"2024/1/4","72",13:37:00,"Thursday","Operations - Operator","N",8400,1
"2024/1/4","41",13:37:00,"Thursday","Operations - Operator","N",7261,1
"2024/1/4","40",13:48:00,"Thursday","Utilized Off Route","S",3348,1
"2024/1/4","12",13:51:00,"Thursday","Mechanical","E",8432,1
"2024/1/4","935",13:58:00,"Thursday","Emergency Services","N",7252,1
"2024/1/4","85",14:03:00,"Thursday","Mechanical","E",3468,1
"2024/1/4","35",14:10:00,"Thursday","Mechanical","W",1066,1
"2024/1/4","165",14:15:00,"Thursday","Mechanical","N",8923,1
"2024/1/4","40",14:20:00,"Thursday","Collision - TTC","E",8056,1
"2024/1/4","116",14:21:00,"Thursday","Mechanical","W",1223,0
"2024/1/4","89",14:21:00,"Thursday","Cleaning - Unsanitary","N",8389,1
"2024/1/4","47",14:22:00,"Thursday","Operations - Operator","S",3503,0
"2024/1/4","32",14:26:00,"Thursday","Mechanical","W",7313,1
"2024/1/4","52",14:26:00,"Thursday","Investigation","W",3554,1
"2024/1/4","63",14:35:00,"Thursday","Operations - Operator","N",7058,1
"2024/1/4","42",14:37:00,"Thursday","Emergency Services","W",3307,1
"2024/1/4","34",14:45:00,"Thursday","Mechanical","E",8622,1
"2024/1/4","96",14:55:00,"Thursday","Cleaning - Unsanitary","E",3638,1
"2024/1/4","32",14:55:00,"Thursday","Mechanical","E",7247,1
"2024/1/4","122",14:59:00,"Thursday","Mechanical","W",1280,1
"2024/1/4","40",15:01:00,"Thursday","Diversion","E",8094,1
"2024/1/4","71",15:10:00,"Thursday","Mechanical","N",7260,1
"2024/1/4","52",15:11:00,"Thursday","Mechanical","W",1370,1
"2024/1/4","937",15:25:00,"Thursday","Utilized Off Route","N",8096,1
"2024/1/4","960",15:32:00,"Thursday","Operations - Operator","E",7123,1
"2024/1/4","43",15:33:00,"Thursday","Mechanical","N",3317,1
"2024/1/4","47",15:34:00,"Thursday","Operations - Operator","N",8334,1
"2024/1/4","64",15:39:00,"Thursday","Operations - Operator",NA,8406,1
"2024/1/4","17",15:39:00,"Thursday","Mechanical","S",3214,1
"2024/1/4","995",15:56:00,"Thursday","Mechanical","E",1521,1
"2024/1/4","53",15:58:00,"Thursday","Diversion","W",3314,1
"2024/1/4","52",16:00:00,"Thursday","Operations - Operator","E",9217,1
"2024/1/4","953",16:01:00,"Thursday","Diversion","W",0,1
"2024/1/4","84",16:18:00,"Thursday","Operations - Operator","W",3563,1
"2024/1/4","16",16:28:00,"Thursday","Mechanical","N",8567,1
"2024/1/4","32",16:30:00,"Thursday","Operations - Operator","W",7289,1
"2024/1/4","941",16:32:00,"Thursday","Mechanical","N",7296,1
"2024/1/4","985",16:37:00,"Thursday","Mechanical","E",9047,1
"2024/1/4","32",16:38:00,"Thursday","Operations - Operator","W",7209,1
"2024/1/4","32",16:42:00,"Thursday","Mechanical","E",7231,1
"2024/1/4","32",16:42:00,"Thursday","Operations - Operator","E",1101,1
"2024/1/4","52",16:42:00,"Thursday","Cleaning - Unsanitary","W",3540,1
"2024/1/4","110",16:44:00,"Thursday","Operations - Operator","S",8071,1
"2024/1/4","40",16:45:00,"Thursday","Mechanical","E",8017,1
"2024/1/4","71",16:47:00,"Thursday","Operations - Operator","S",7288,1
"2024/1/4","54",16:48:00,"Thursday","Mechanical","E",8822,1
"2024/1/4","47",16:54:00,"Thursday","Cleaning - Unsanitary","S",8212,1
"2024/1/4","75",16:56:00,"Thursday","Emergency Services","N",8488,1
"2024/1/4","86",16:57:00,"Thursday","Collision - TTC","E",3461,1
"2024/1/4","924",17:00:00,"Thursday","Security","S",8531,1
"2024/1/4","43",17:00:00,"Thursday","Mechanical","S",3147,1
"2024/1/4","984",17:00:00,"Thursday","Utilized Off Route","W",3574,1
"2024/1/4","116",17:00:00,"Thursday","Operations - Operator","W",3488,1
"2024/1/4","116",17:06:00,"Thursday","Collision - TTC","N",1273,1
"2024/1/4","32",17:11:00,"Thursday","Emergency Services","W",1101,1
"2024/1/4","106",17:17:00,"Thursday","Mechanical","S",8200,1
"2024/1/4","32",17:20:00,"Thursday","Mechanical","W",7232,1
"2024/1/4","105",17:20:00,"Thursday","Cleaning - Unsanitary","N",7112,1
"2024/1/4","32",17:28:00,"Thursday","Mechanical","E",3740,1
"2024/1/4","63",17:28:00,"Thursday","Operations - Operator",NA,3508,1
"2024/1/4","97",17:34:00,"Thursday","Operations - Operator","N",8317,0
"2024/1/4","54",17:35:00,"Thursday","Operations - Operator","W",8802,1
"2024/1/4","69",17:40:00,"Thursday","Operations - Operator",NA,8463,1
"2024/1/4",NA,17:57:00,"Thursday","Operations - Operator","N",3253,1
"2024/1/4","32",17:59:00,"Thursday","Operations - Operator","W",1057,1
"2024/1/4","14",18:16:00,"Thursday","Operations - Operator","W",7227,1
"2024/1/4","986",18:28:00,"Thursday","Mechanical","W",1205,1
"2024/1/4","945",18:30:00,"Thursday","Investigation","N",3730,0
"2024/1/4","59",18:31:00,"Thursday","Diversion","S",3525,1
"2024/1/4","123",18:41:00,"Thursday","Cleaning - Unsanitary","S",8060,1
"2024/1/4","63",18:42:00,"Thursday","Mechanical","S",8186,1
"2024/1/4","95",18:56:00,"Thursday","Mechanical","W",3438,1
"2024/1/4","161",19:08:00,"Thursday","Mechanical","E",7240,1
"2024/1/4","40",19:15:00,"Thursday","Diversion",NA,0,1
"2024/1/4","52",19:30:00,"Thursday","Operations - Operator","E",8961,1
"2024/1/4","55",19:34:00,"Thursday","Diversion",NA,0,1
"2024/1/4","102",19:37:00,"Thursday","Cleaning - Unsanitary","N",3411,1
"2024/1/4","13",19:42:00,"Thursday","Operations - Operator","S",8214,1
"2024/1/4","984",20:00:00,"Thursday","Operations - Operator","E",3721,1
"2024/1/4","41",20:00:00,"Thursday","Operations - Operator","S",1409,1
"2024/1/4","124",20:10:00,"Thursday","Mechanical","W",3529,1
"2024/1/4","52",20:34:00,"Thursday","Operations - Operator","W",3539,1
"2024/1/4","113",20:59:00,"Thursday","Operations - Operator","E",0,1
"2024/1/4","60",21:04:00,"Thursday","Mechanical",NA,8369,1
"2024/1/4","25",21:13:00,"Thursday","Mechanical","N",8848,1
"2024/1/4",NA,21:14:00,"Thursday","Collision - TTC",NA,1371,0
"2024/1/4","984",21:18:00,"Thursday","Operations - Operator","E",1387,1
"2024/1/4","129",21:28:00,"Thursday","Operations - Operator","S",3120,1
"2024/1/4","68",21:37:00,"Thursday","Investigation","S",3280,1
"2024/1/4","71",22:10:00,"Thursday","Mechanical","S",1119,1
"2024/1/4","129",22:18:00,"Thursday","Vision",NA,8932,1
"2024/1/4","600",22:27:00,"Thursday","Operations - Operator",NA,3440,1
"2024/1/4","75",22:37:00,"Thursday","Diversion","N",8439,1
"2024/1/4","600",22:43:00,"Thursday","Mechanical",NA,3462,0
"2024/1/4","85",23:23:00,"Thursday","Operations - Operator",NA,3449,1
"2024/1/4","40",23:25:00,"Thursday","Security","W",8015,1
"2024/1/4","17",23:51:00,"Thursday","Operations - Operator","W",3282,1
"2024/1/4","43",23:56:00,"Thursday","Diversion","N",3118,1
"2024/1/4","939",23:58:00,"Thursday","Operations - Operator",NA,3272,1
"2024/1/4",NA,00:10:00,"Thursday","Utilized Off Route",NA,3400,0
"2024/1/4","91",00:23:00,"Thursday","Diversion","S",8694,1
"2024/1/4","34",00:32:00,"Thursday","Emergency Services",NA,8727,1
"2024/1/4","69",01:29:00,"Thursday","Mechanical","S",3716,1
"2024/1/5","320",02:12:00,"Friday","Diversion","N",1020,1
"2024/1/5","320",02:13:00,"Friday","Diversion","N",1020,1
"2024/1/5","32",03:29:00,"Friday","Vision","W",7277,1
"2024/1/5","95",04:35:00,"Friday","Operations - Operator","E",1286,1
"2024/1/5","109",04:55:00,"Friday","Operations - Operator","S",3402,1
"2024/1/5","67",04:56:00,"Friday","Vision","S",3101,1
"2024/1/5","300",05:03:00,"Friday","Emergency Services","E",8140,1
"2024/1/5","86",05:06:00,"Friday","Operations - Operator","E",3405,1
"2024/1/5","47",05:08:00,"Friday","Operations - Operator","N",7011,1
"2024/1/5","60",05:15:00,"Friday","Operations - Operator",NA,0,1
"2024/1/5","165",05:16:00,"Friday","Operations - Operator",NA,0,1
"2024/1/5","35",05:17:00,"Friday","Operations - Operator",NA,1057,1
"2024/1/5","41",05:17:00,"Friday","Mechanical","N",7295,1
"2024/1/5","95",05:19:00,"Friday","Mechanical","W",1286,1
"2024/1/5","96",05:21:00,"Friday","Mechanical","S",3714,1
"2024/1/5","32",05:31:00,"Friday","Mechanical","W",3730,1
"2024/1/5","53",05:32:00,"Friday","Operations - Operator","E",3165,1
"2024/1/5",NA,05:43:00,"Friday","Operations - Operator",NA,0,0
"2024/1/5","24",05:44:00,"Friday","Security","S",8570,0
"2024/1/5","945",05:46:00,"Friday","Operations - Operator",NA,7298,1
"2024/1/5","116",05:58:00,"Friday","Mechanical","N",3484,1
"2024/1/5","60",06:00:00,"Friday","Operations - Operator",NA,0,1
"2024/1/5","97",06:01:00,"Friday","Diversion",NA,0,1
"2024/1/5","88",06:13:00,"Friday","Cleaning - Unsanitary","N",8671,0
"2024/1/5","17",06:15:00,"Friday","Security","W",8913,1
"2024/1/5","945",06:18:00,"Friday","Operations - Operator",NA,7265,1
"2024/1/5","960",06:21:00,"Friday","Investigation","E",8347,1
"2024/1/5","113",06:36:00,"Friday","Operations - Operator","E",8541,1
"2024/1/5","75",06:39:00,"Friday","Mechanical","N",8571,1
"2024/1/5","71",06:52:00,"Friday","Operations - Operator",NA,7239,1
"2024/1/5","43",07:02:00,"Friday","Mechanical","S",3110,1
"2024/1/5","996",07:02:00,"Friday","Mechanical","N",1384,1
"2024/1/5","85",07:06:00,"Friday","Mechanical","E",1590,1
"2024/1/5","68",07:08:00,"Friday","Security","S",3191,1
"2024/1/5","31",07:12:00,"Friday","Mechanical","N",8420,1
"2024/1/5","84",07:29:00,"Friday","Operations - Operator","W",8948,1
"2024/1/5","94",07:36:00,"Friday","Operations - Operator","W",8488,1
"2024/1/5","79",07:39:00,"Friday","Operations - Operator",NA,7253,1
"2024/1/5","20",07:50:00,"Friday","Operations - Operator","S",109,1
"2024/1/5","53",08:09:00,"Friday","Diversion","E",3169,1
"2024/1/5","53",08:11:00,"Friday","Diversion","E",3169,1
"2024/1/5","53",08:18:00,"Friday","Diversion","W",3243,1
"2024/1/5","43",08:22:00,"Friday","Diversion","N",3300,1
"2024/1/5","102",08:31:00,"Friday","Diversion",NA,3424,1
"2024/1/5","23",08:35:00,"Friday","Operations - Operator","N",8616,1
"2024/1/5","12",08:43:00,"Friday","Operations - Operator","W",8563,1
"2024/1/5","929",08:53:00,"Friday","Operations - Operator","S",9024,1
"2024/1/5","939",08:55:00,"Friday","Diversion","W",3155,1
"2024/1/5","133",09:02:00,"Friday","Diversion",NA,1209,1
"2024/1/5","939",09:16:00,"Friday","Operations - Operator","W",3198,1
"2024/1/5","69",09:23:00,"Friday","Operations - Operator","N",8512,1
"2024/1/5","960",09:23:00,"Friday","Cleaning - Unsanitary","E",8396,1
"2024/1/5","65",09:24:00,"Friday","Operations - Operator","S",54728,1
"2024/1/5","95",09:28:00,"Friday","Mechanical","W",1575,1
"2024/1/5","19",09:31:00,"Friday","Cleaning - Unsanitary","S",8577,1
"2024/1/5","39",09:31:00,"Friday","Cleaning - Unsanitary","E",3115,1
"2024/1/5","52",09:32:00,"Friday","Mechanical","W",8953,1
"2024/1/5","79",09:44:00,"Friday","Security","W",1423,1
